vendor,product,version,date,url
netgear,ReadyNAS OS 6,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-100/ReadyNASOS-6.5.2-arm.zip
netgear,ReadyNAS OS 6,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-100/ReadyNASOS-6.5.1-arm.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.0.8-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-100/ReadyNASOS-V6.0.1.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-100/ReadyNASOS-6.0.4-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-V6.1.4-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.1.5-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.1.7-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.4.1-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS_6.2.1-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.4.0-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.2.2-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS_6.2.0-x86_64.zip
netgear,RN422X64E  ReadyNAS 4220 2U 12-Bay 6x4TB Enterprise Drives w/ 2x 10GbE,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.2.4_x86_64.zip
netgear,ReadyNAS OS 6,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-100/ReadyNASOS-6.4.2-arm.zip
netgear,ReadyNAS OS 6,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-100/ReadyNASOS-6.5.0-arm.zip
netgear,ReadyNAS OS 6,unknown,unknown,https://www.downloads.netgear.com/files/GDC/READYNAS-300/ReadyNASOS-6.5.0-x86_64.zip
netgear,WNDA3100v2  N600 Wireless Dual Band USB Adapter,unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDA3100V2/WNDA3100v2_V2.2.0.5.zip
netgear,EX6200v2  AC1200 Dual Band WiFi Range Extender,unknown,unknown,https://www.downloads.netgear.com/files/GDC/EX6200v2/EX6200v2-V1.0.1.64.zip
netgear,GS108Tv2  8-Port Gigabit Ethernet Smart Switch with 1 PD Port,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS110TP/GS108Tv2_GS110TP_V5.4.2.35.zip
netgear,FVS318N  ProSAFE Wireless N VPN Firewall,unknown,unknown,https://www.downloads.netgear.com/files/GDC/FVS318N/fvs318n-v4.3.0-19.zip
netgear,"WNDAP620  ProSAFE 3x3 Single Radio, Dual Band Wireless-N Access Point",unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDAP620/WNDAP620_V2.1.4.zip
netgear,D6000  AC750 WiFi Modem Router - 802.11ac Dual Band Gigabit,unknown,unknown,https://www.downloads.netgear.com/files/GDC/D6000/D6000_V1.0.0.78_1.0.1.zip
netgear,"WNDAP660  ProSAFE 3x3 Dual Radio, Dual Band Wireless-N Access Point",unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDAP660/WNDAP660_V2.0.2_firmware.zip
netgear,"WNDAP660  ProSAFE 3x3 Dual Radio, Dual Band Wireless-N Access Point",unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDAP660/WNDAP660_V2.0.4_firmware.zip
